S.NO.,TXN DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BOOKING AMOUNT",CREDITED ON,"CUST.ACC.NO.",REMARKS
174,04-Apr-2024,100004894745549,133357878691337,1914.5,05-Apr-2024,7698,
175,04-Apr-2024,100004894812217,491771878693340,393.15,05-Apr-2024,1476,
176,04-Apr-2024,100004894761585,422023878694841,1915.4,05-Apr-2024,5728,
177,04-Apr-2024,100004894693801,812212878695113,888.6,05-Apr-2024,4320,
178,04-Apr-2024,100004894733602,194559878695941,232.7,05-Apr-2024,7333,
179,04-Apr-2024,100004894704871,198598878697375,4719.5,05-Apr-2024,0754,
180,04-Apr-2024,100004894817411,669551878708097,695.4,05-Apr-2024,8827,
181,04-Apr-2024,100004894729806,688682878709185,2900.4,05-Apr-2024,0110,
182,04-Apr-2024,100004894856209,129633878712173,662.7,05-Apr-2024,0276,
183,04-Apr-2024,100004894754771,182509878717743,1264.05,05-Apr-2024,7462,
184,04-Apr-2024,100004894788598,878997878726318,4135.4,05-Apr-2024,5728,
185,04-Apr-2024,100004894827455,924318878723294,1125.85,05-Apr-2024,1672,
186,04-Apr-2024,100004894768800,788811878725074,1914.5,05-Apr-2024,7698,
187,04-Apr-2024,100004894913029,334060878738866,590.4,05-Apr-2024,5500,
188,04-Apr-2024,100004894887233,167582878737535,502.7,05-Apr-2024,4805,
189,04-Apr-2024,100004894834555,901878878740499,318.15,05-Apr-2024,4451,
190,04-Apr-2024,100004894923014,128075878742082,2900.4,05-Apr-2024,7314,
191,04-Apr-2024,100004894913084,809653878745108,590.4,05-Apr-2024,5500,
192,04-Apr-2024,100004894887334,179745878747334,422.7,05-Apr-2024,4805,
193,04-Apr-2024,100004894800769,133045878748101,868.6,05-Apr-2024,3177,
194,04-Apr-2024,100004894859482,155931878749657,5000,05-Apr-2024,4915,
195,04-Apr-2024,100004894834654,210873878753737,312.7,05-Apr-2024,4451,
196,04-Apr-2024,100004894788929,154760878763868,1186.3,05-Apr-2024,0861,
197,04-Apr-2024,100004894926175,163311878760969,1225.85,05-Apr-2024,0858,
198,04-Apr-2024,100004894839712,102307878762297,1185.4,05-Apr-2024,8827,
199,04-Apr-2024,100004894829770,199670878765040,1145.85,05-Apr-2024,5013,
200,04-Apr-2024,100004894825809,109494878768228,1995.4,05-Apr-2024,7314,
201,04-Apr-2024,100004894818919,185900878767436,192.7,05-Apr-2024,5554,
202,04-Apr-2024,100004894944269,320347878779523,645.85,05-Apr-2024,1764,
203,04-Apr-2024,100004894890517,214615878781737,1665.4,05-Apr-2024,8723,
204,04-Apr-2024,100004894839890,146456878787342,1117.7,05-Apr-2024,8827,
205,04-Apr-2024,100004894991061,125519878792336,148.15,05-Apr-2024,7253,
206,04-Apr-2024,100004894839929,188012878795224,457.7,05-Apr-2024,8827,
207,04-Apr-2024,100004894909664,167924878806904,1155.85,05-Apr-2024,9517,
208,04-Apr-2024,100004894909745,947415878815169,1155.85,05-Apr-2024,9517,
209,04-Apr-2024,100004894897898,939462878822373,3685.4,05-Apr-2024,9418,
210,04-Apr-2024,100004895020440,189224878838088,3021.75,05-Apr-2024,0721,
211,04-Apr-2024,100004895020548,189409878846759,3021.75,05-Apr-2024,0721,
212,04-Apr-2024,100004894988616,172519878846094,2835.4,05-Apr-2024,8225,
213,04-Apr-2024,100004894988693,764145878853191,3437.65,05-Apr-2024,8225,
214,04-Apr-2024,100004895126045,185991878855673,3410.85,05-Apr-2024,7363,
215,04-Apr-2024,100004895017762,590192878865510,63.15,05-Apr-2024,0029,
